# Columns: 
# 1) Lookback time bin alternating lower/upper edge [yr] 
# 2) Star formation rate in bin, obtained from original inversion [N yr^{-1} pc^{-3}] 
# 3) One-sigma standard deviation on star formation rate in bin, obtained from original inversion [N yr^{-1} pc^{-3}] 
#
#
3.231429533152345E9	2.274027659239645E-12	1.192185638304074E-13
3.3758983852914176E9	2.274027659239645E-12	1.192185638304074E-13
3.3758983852914176E9	2.7253528842312116E-12	1.2921476466261323E-13
3.52036723743049E9	2.7253528842312116E-12	1.2921476466261323E-13
3.52036723743049E9	2.5691685475398837E-12	1.2399356061131757E-13
3.6648360895695624E9	2.5691685475398837E-12	1.2399356061131757E-13
3.664836089569563E9	2.5036165783052253E-12	1.2106574492144686E-13
3.8093049417086353E9	2.5036165783052253E-12	1.2106574492144686E-13
3.8093049417086353E9	2.3299242338495092E-12	1.1574644102631609E-13
3.9537737938477077E9	2.3299242338495092E-12	1.1574644102631609E-13
3.9537737938477077E9	2.246359148273321E-12	1.1290474633580532E-13
4.09824264598678E9	2.246359148273321E-12	1.1290474633580532E-13
4.09824264598678E9	2.0672117402089533E-12	1.075066767935582E-13
4.2427114981258526E9	2.0672117402089533E-12	1.075066767935582E-13
4.2427114981258526E9	1.8077028143263466E-12	9.992794743099396E-14
4.387180350264925E9	1.8077028143263466E-12	9.992794743099396E-14
4.387180350264925E9	1.7683482891535175E-12	9.832942533134293E-14
4.531649202403997E9	1.7683482891535175E-12	9.832942533134293E-14
4.531649202403997E9	1.6064245102277206E-12	9.312168695823292E-14
4.67611805454307E9	1.6064245102277206E-12	9.312168695823292E-14
4.67611805454307E9	1.3971595615213383E-12	8.61944111735138E-14
4.820586906682142E9	1.3971595615213383E-12	8.61944111735138E-14
4.820586906682142E9	1.2523023370322903E-12	8.109370100108537E-14
4.965055758821215E9	1.2523023370322903E-12	8.109370100108537E-14
4.965055758821215E9	9.90353971299955E-13	7.168872749156232E-14
5.109524610960287E9	9.90353971299955E-13	7.168872749156232E-14
5.109524610960287E9	7.564171994884884E-13	6.235398126801253E-14
5.2539934630993595E9	7.564171994884884E-13	6.235398126801253E-14
5.2539934630993595E9	5.877479767077674E-13	5.4843796548032344E-14
5.398462315238432E9	5.877479767077674E-13	5.4843796548032344E-14
5.398462315238432E9	5.010267745387967E-13	5.0295655863065937E-14
5.542931167377504E9	5.010267745387967E-13	5.0295655863065937E-14
5.542931167377505E9	4.470278485086664E-13	4.753746855532253E-14
5.687400019516578E9	4.470278485086664E-13	4.753746855532253E-14
5.687400019516578E9	4.356529509252202E-13	4.64496666568713E-14
5.83186887165565E9	4.356529509252202E-13	4.64496666568713E-14
5.83186887165565E9	4.4448007836169446E-13	4.6722148165520745E-14
5.976337723794723E9	4.4448007836169446E-13	4.6722148165520745E-14
5.976337723794723E9	4.85444707450601E-13	4.855617129746734E-14
6.120806575933795E9	4.85444707450601E-13	4.855617129746734E-14
6.120806575933795E9	5.096338410939307E-13	4.9872808951028587E-14
6.265275428072867E9	5.096338410939307E-13	4.9872808951028587E-14
6.265275428072867E9	5.459502574136592E-13	5.1698508511089406E-14
6.40974428021194E9	5.459502574136592E-13	5.1698508511089406E-14
6.40974428021194E9	5.889827162853298E-13	5.387645358817878E-14
6.554213132351012E9	5.889827162853298E-13	5.387645358817878E-14
6.554213132351012E9	5.936244370040051E-13	5.386265766886101E-14
6.698681984490085E9	5.936244370040051E-13	5.386265766886101E-14
6.698681984490085E9	6.406397914031267E-13	5.6574669769187406E-14
6.843150836629157E9	6.406397914031267E-13	5.6574669769187406E-14
6.843150836629157E9	7.189671726397783E-13	5.890355864236557E-14
6.9876196887682295E9	7.189671726397783E-13	5.890355864236557E-14
6.9876196887682295E9	7.942372641963897E-13	6.115820475641108E-14
7.132088540907302E9	7.942372641963897E-13	6.115820475641108E-14
7.132088540907303E9	8.033834901101796E-13	6.16861939815931E-14
7.276557393046375E9	8.033834901101796E-13	6.16861939815931E-14
7.276557393046375E9	8.1231347746779E-13	6.249246105389488E-14
7.421026245185448E9	8.1231347746779E-13	6.249246105389488E-14
7.421026245185448E9	8.779358264707719E-13	6.44517890891042E-14
7.56549509732452E9	8.779358264707719E-13	6.44517890891042E-14
7.56549509732452E9	9.832994628966732E-13	6.838784343620897E-14
7.709963949463593E9	9.832994628966732E-13	6.838784343620897E-14
7.709963949463593E9	9.770360168586521E-13	6.822235231761373E-14
7.854432801602665E9	9.770360168586521E-13	6.822235231761373E-14
7.854432801602665E9	1.034639734599463E-12	7.026027621558899E-14
7.998901653741737E9	1.034639734599463E-12	7.026027621558899E-14
7.998901653741737E9	1.1168089269089474E-12	7.33139792878564E-14
8.14337050588081E9	1.1168089269089474E-12	7.33139792878564E-14
8.14337050588081E9	1.035572952815499E-12	6.98143096430419E-14
8.287839358019882E9	1.035572952815499E-12	6.98143096430419E-14
8.287839358019882E9	9.730911163884253E-13	6.756001021547841E-14
8.432308210158955E9	9.730911163884253E-13	6.756001021547841E-14
8.432308210158955E9	1.0995362070636424E-12	7.11295122254127E-14
8.576777062298027E9	1.0995362070636424E-12	7.11295122254127E-14
8.576777062298029E9	1.062947100836726E-12	7.105950910331347E-14
8.721245914437101E9	1.062947100836726E-12	7.105950910331347E-14
8.721245914437101E9	1.0797357555228343E-12	7.063774479898184E-14
8.865714766576174E9	1.0797357555228343E-12	7.063774479898184E-14
8.865714766576174E9	1.1138660184715955E-12	7.349897426912927E-14
9.010183618715246E9	1.1138660184715955E-12	7.349897426912927E-14
9.010183618715246E9	1.1133478657879624E-12	7.315626132245247E-14
9.154652470854319E9	1.1133478657879624E-12	7.315626132245247E-14
9.154652470854319E9	9.568332664755838E-13	6.87563513880125E-14
9.299121322993391E9	9.568332664755838E-13	6.87563513880125E-14
9.299121322993391E9	9.140012533713923E-13	6.637396250221847E-14
9.443590175132463E9	9.140012533713923E-13	6.637396250221847E-14
9.443590175132463E9	8.802641657240595E-13	6.514064886563497E-14
9.588059027271536E9	8.802641657240595E-13	6.514064886563497E-14
9.588059027271536E9	7.72282044344091E-13	6.160931588818303E-14
9.732527879410608E9	7.72282044344091E-13	6.160931588818303E-14
9.732527879410608E9	6.952618230141539E-13	5.885561272819E-14
9.87699673154968E9	6.952618230141539E-13	5.885561272819E-14
9.87699673154968E9	6.795820375934082E-13	5.991800933872596E-14
1.0021465583688753E10	6.795820375934082E-13	5.991800933872596E-14
1.0021465583688753E10	7.50931606156586E-13	6.398866765541307E-14
1.0165934435827826E10	7.50931606156586E-13	6.398866765541307E-14
1.0165934435827826E10	8.056734342376555E-13	6.72010506756657E-14
1.0310403287966898E10	8.056734342376555E-13	6.72010506756657E-14
1.0310403287966898E10	7.0558600959923E-13	6.312013389148378E-14
1.045487214010597E10	7.0558600959923E-13	6.312013389148378E-14
1.045487214010597E10	6.32965511937961E-13	6.033223141277849E-14
1.0599340992245043E10	6.32965511937961E-13	6.033223141277849E-14
1.0599340992245043E10	4.956671537768252E-13	5.484517665772148E-14
1.0743809844384115E10	4.956671537768252E-13	5.484517665772148E-14
1.0743809844384115E10	3.5697782635816106E-13	4.740485712874493E-14
1.0888278696523188E10	3.5697782635816106E-13	4.740485712874493E-14
1.088827869652319E10	2.2900209369851687E-13	3.889121908924663E-14
1.1032747548662262E10	2.2900209369851687E-13	3.889121908924663E-14
1.1032747548662262E10	1.0948009804651275E-13	2.7195085128348532E-14
1.1177216400801334E10	1.0948009804651275E-13	2.7195085128348532E-14
1.1177216400801334E10	6.433359016235973E-14	2.136947939883783E-14
1.1321685252940407E10	6.433359016235973E-14	2.136947939883783E-14
1.1321685252940407E10	4.318214220256238E-14	1.8295519598131116E-14
1.146615410507948E10	4.318214220256238E-14	1.8295519598131116E-14
1.146615410507948E10	1.85588169996365E-14	1.2479618890134089E-14
1.1610622957218552E10	1.85588169996365E-14	1.2479618890134089E-14
1.1610622957218552E10	8.895232777500551E-15	8.703630499126563E-15
1.1755091809357624E10	8.895232777500551E-15	8.703630499126563E-15
1.1755091809357624E10	6.134498397508466E-15	7.494293028879567E-15
1.1899560661496696E10	6.134498397508466E-15	7.494293028879567E-15
1.1899560661496696E10	5.286929401305257E-15	7.185514062040378E-15
1.2044029513635769E10	5.286929401305257E-15	7.185514062040378E-15
1.2044029513635769E10	2.1243671262830803E-15	4.797777548670032E-15
1.2188498365774841E10	2.1243671262830803E-15	4.797777548670032E-15
1.2188498365774841E10	1.4150012092712514E-15	3.927281204050149E-15
1.2332967217913914E10	1.4150012092712514E-15	3.927281204050149E-15
1.2332967217913914E10	2.2144451018431286E-15	5.264905194761163E-15
1.2477436070052986E10	2.2144451018431286E-15	5.264905194761163E-15
1.2477436070052986E10	5.1479267842919656E-15	8.698081474234771E-15
1.2621904922192059E10	5.1479267842919656E-15	8.698081474234771E-15
1.2621904922192059E10	1.0448630680400414E-14	1.266436818658808E-14
1.2766373774331131E10	1.0448630680400414E-14	1.266436818658808E-14
1.2766373774331131E10	1.3441669223104925E-14	1.5393798978956257E-14
1.2910842626470203E10	1.3441669223104925E-14	1.5393798978956257E-14
1.2910842626470203E10	1.321581778945635E-14	1.5739189410516253E-14
1.3055311478609276E10	1.321581778945635E-14	1.5739189410516253E-14
1.3055311478609276E10	1.0789570438037165E-14	1.4748716571877277E-14
1.3199780330748348E10	1.0789570438037165E-14	1.4748716571877277E-14
1.3199780330748348E10	2.372980643542022E-14	2.299904219259097E-14
1.334424918288742E10	2.372980643542022E-14	2.299904219259097E-14
1.334424918288742E10	1.8983863731953212E-14	2.1130232577487292E-14
1.3488718035026493E10	1.8983863731953212E-14	2.1130232577487292E-14
1.3488718035026493E10	2.9480409867470364E-14	2.84450965782938E-14
1.3633186887165565E10	2.9480409867470364E-14	2.84450965782938E-14
1.3633186887165565E10	2.8574232012389155E-14	2.955920983639136E-14
1.3777655739304638E10	2.8574232012389155E-14	2.955920983639136E-14
1.3777655739304638E10	5.756542757904985E-14	4.4491947782572805E-14
1.392212459144371E10	5.756542757904985E-14	4.4491947782572805E-14
1.392212459144371E10	5.427859588230261E-14	4.2993047916903E-14
1.4066593443582783E10	5.427859588230261E-14	4.2993047916903E-14
1.4066593443582785E10	1.0565586478375416E-13	6.23734751603731E-14
1.4211062295721857E10	1.0565586478375416E-13	6.23734751603731E-14
1.4211062295721857E10	5.720587361006789E-14	4.526462297284807E-14
1.435553114786093E10	5.720587361006789E-14	4.526462297284807E-14
1.435553114786093E10	1.4348171073442157E-13	7.553534136761081E-14
1.4500000000000002E10	1.4348171073442157E-13	7.553534136761081E-14
1.4500000000000002E10	0	0
