0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00
6.000000000000000888e-01,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00
1.200000000000000178e+00,0.000000000000000000e+00
1.300000000000000044e+00,0.000000000000000000e+00
1.400000000000000133e+00,0.000000000000000000e+00
1.500000000000000000e+00,0.000000000000000000e+00
1.600000000000000089e+00,1.902681467631656460e+02
1.700000000000000178e+00,2.140715600674394636e+02
1.800000000000000044e+00,2.396195183307131629e+02
1.900000000000000133e+00,2.646035622763328661e+02
2.000000000000000000e+00,2.855519982016909353e+02
2.100000000000000089e+00,3.100501593236817257e+02
2.200000000000000178e+00,3.322117135530834844e+02
2.300000000000000266e+00,3.612399707183915893e+02
2.400000000000000355e+00,4.014817240280807482e+02
2.500000000000000000e+00,4.363149445889655453e+02
2.600000000000000089e+00,4.748805357617425216e+02
2.700000000000000178e+00,5.133418938098860735e+02
2.800000000000000266e+00,5.653584531322944713e+02
2.900000000000000355e+00,6.054135903369423204e+02
3.000000000000000000e+00,6.515007327016530780e+02
3.100000000000000089e+00,7.058716587070523474e+02
3.200000000000000178e+00,7.717273900246329958e+02
3.300000000000000266e+00,8.335494773777742239e+02
3.400000000000000355e+00,9.052510244348088690e+02
3.500000000000000000e+00,9.682587106710724356e+02
3.600000000000000089e+00,1.046467530541704036e+03
3.700000000000000178e+00,1.140976077093848744e+03
3.800000000000000266e+00,1.184884561761816940e+03
3.900000000000000355e+00,1.250283262539567886e+03
4.000000000000000000e+00,1.314498254022293850e+03
4.100000000000000533e+00,1.395925941168589588e+03
4.200000000000000178e+00,1.450463045283558586e+03
4.299999999999999822e+00,1.514862851148420987e+03
4.400000000000000355e+00,1.592386167418562763e+03
4.500000000000000000e+00,1.655359634465208501e+03
4.600000000000000533e+00,1.723949914703270906e+03
4.700000000000000178e+00,1.808122157506233634e+03
4.800000000000000711e+00,1.890387958566420139e+03
4.900000000000000355e+00,1.982111763604968701e+03
5.000000000000000000e+00,2.092472499561748918e+03
5.100000000000000533e+00,2.207276503389952723e+03
5.200000000000000178e+00,2.331985778996902809e+03
5.300000000000000711e+00,2.481002355035491746e+03
5.400000000000000355e+00,2.648017654714261880e+03
5.500000000000000000e+00,2.811385626378491907e+03
5.600000000000000533e+00,2.984109113388931291e+03
5.700000000000000178e+00,3.173969170491965542e+03
5.800000000000000711e+00,3.390388375429747612e+03
5.900000000000000355e+00,3.619675570241611240e+03
6.000000000000000000e+00,3.867776479399638447e+03
6.100000000000000533e+00,4.154486512818544725e+03
6.200000000000000178e+00,4.480751838006375692e+03
6.300000000000000711e+00,4.838230465671887032e+03
6.400000000000000355e+00,5.215284861082333919e+03
6.500000000000000000e+00,5.645609755499283892e+03
6.600000000000000533e+00,6.124447477282425098e+03
6.700000000000000178e+00,6.631329312407092402e+03
6.800000000000000711e+00,7.170442307450963199e+03
6.900000000000000355e+00,7.896019698104140843e+03
7.000000000000000000e+00,8.620152166622108780e+03
7.100000000000000533e+00,9.477168306448960720e+03
7.200000000000000178e+00,1.045017467992071943e+04
7.300000000000000711e+00,1.146276817281975491e+04
7.400000000000000355e+00,1.274277545898115932e+04
7.500000000000000000e+00,1.428396363859583289e+04
7.600000000000000533e+00,1.602123983402004160e+04
7.700000000000000178e+00,1.794712719870464571e+04
7.800000000000000711e+00,2.046867448265636267e+04
7.900000000000000355e+00,2.322014180179718096e+04
8.000000000000000000e+00,2.646269140485319804e+04
8.099999999999999645e+00,3.010521018999801890e+04
8.200000000000001066e+00,3.421178200736796134e+04
8.300000000000000711e+00,3.882716708335372095e+04
8.400000000000000355e+00,4.394606238070975087e+04
8.500000000000000000e+00,4.954899490567122120e+04
8.599999999999999645e+00,5.556122498815974541e+04
8.700000000000001066e+00,6.191388911539820401e+04
8.800000000000000711e+00,6.852059123642451596e+04
8.900000000000000355e+00,7.528875910799007397e+04
9.000000000000000000e+00,8.222647361286713567e+04
9.099999999999999645e+00,8.920219325233057316e+04
9.200000000000001066e+00,9.637984723729522375e+04
9.300000000000000711e+00,1.035493999478513579e+05
9.400000000000000355e+00,1.108530383044855262e+05
9.500000000000000000e+00,1.182579266281506571e+05
9.600000000000001421e+00,1.258573872205900843e+05
9.700000000000001066e+00,1.337740266620616894e+05
9.800000000000000711e+00,1.423404947972974624e+05
9.900000000000000355e+00,1.514854177501199592e+05
1.000000000000000000e+01,1.613345464979161625e+05
1.010000000000000142e+01,1.713708808372575149e+05
1.020000000000000107e+01,1.816519271811507933e+05
1.030000000000000071e+01,1.920065030691750871e+05
1.040000000000000036e+01,2.027066654850634513e+05
1.050000000000000000e+01,2.142944644946136686e+05
1.060000000000000142e+01,2.266660179784073262e+05
1.070000000000000107e+01,2.390844346597378026e+05
1.080000000000000071e+01,2.519710764744489279e+05
1.090000000000000036e+01,2.657774269339556340e+05
1.100000000000000000e+01,2.806735874893015134e+05
1.110000000000000142e+01,2.965213412952033104e+05
1.120000000000000107e+01,3.130679904297533794e+05
1.130000000000000071e+01,3.305177498456304893e+05
1.140000000000000036e+01,3.485047089409494656e+05
1.150000000000000000e+01,3.671241574449920445e+05
1.160000000000000142e+01,3.863494212007063325e+05
1.170000000000000107e+01,4.060269447458907962e+05
1.180000000000000071e+01,4.259383027145425440e+05
1.190000000000000036e+01,4.460747233306472190e+05
1.200000000000000000e+01,4.662616726760034799e+05
1.210000000000000142e+01,4.864001401826917427e+05
1.220000000000000107e+01,5.073383635139254038e+05
1.230000000000000071e+01,5.302917054953977931e+05
1.240000000000000036e+01,5.556224860698042903e+05
1.250000000000000000e+01,5.838696462433078559e+05
1.260000000000000142e+01,6.156834255221711937e+05
1.270000000000000107e+01,6.518183076039130101e+05
1.280000000000000071e+01,6.933849803541371366e+05
1.290000000000000036e+01,7.420575002797588240e+05
1.300000000000000000e+01,7.993380902254532557e+05
1.310000000000000142e+01,8.680546927339070244e+05
1.320000000000000107e+01,9.513685592516015749e+05
1.330000000000000071e+01,1.049069003461915534e+06
1.340000000000000036e+01,1.166040479089618893e+06
1.350000000000000000e+01,1.308376285675327759e+06
1.360000000000000142e+01,1.489756238209672272e+06
1.370000000000000107e+01,1.744533765334630851e+06
1.380000000000000071e+01,2.069925812016533455e+06
1.390000000000000036e+01,2.431720253496375866e+06
1.400000000000000000e+01,2.693916528827902861e+06
1.410000000000000142e+01,2.633066537294582464e+06
1.420000000000000107e+01,2.578059766026155092e+06
1.430000000000000071e+01,3.591988727426997386e+06
1.440000000000000036e+01,5.974612025924426503e+06
1.450000000000000000e+01,1.416448809054260701e+07
1.460000000000000142e+01,2.796158137116410211e+07
1.470000000000000107e+01,7.112012161462564021e+06
1.480000000000000071e+01,2.069430705167388543e+06
1.490000000000000036e+01,1.182690566323485924e+06
1.500000000000000000e+01,9.187262014145260910e+05
1.510000000000000142e+01,6.954084615973926848e+05
1.520000000000000107e+01,5.357664534691805020e+05
1.530000000000000071e+01,4.432881117928758031e+05
1.540000000000000036e+01,3.883398507404577686e+05
1.550000000000000000e+01,3.435877459129635827e+05
1.560000000000000142e+01,3.120965523477357929e+05
1.570000000000000107e+01,2.867074063110728748e+05
1.580000000000000071e+01,0.000000000000000000e+00
1.590000000000000036e+01,0.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00
1.610000000000000142e+01,0.000000000000000000e+00
1.619999999999999929e+01,0.000000000000000000e+00
1.630000000000000071e+01,0.000000000000000000e+00
1.640000000000000213e+01,0.000000000000000000e+00
1.650000000000000000e+01,0.000000000000000000e+00
