# Columns: 
# 1) Lookback time bin alternating lower/upper edge [yr] 
# 2) Median star formation rate obtained from 200 resamplings of the WDLF [N yr^{-1} pc^{-3}] 
# 3) Mean star formation rate obtained from 200 resamplings of the WDLF [N yr^{-1} pc^{-3}] 
# 4) Median-of-absolute-deviations (* 1.4826) of the star formation rate obtained from 200 resamplings of the WDLF [N yr^{-1} pc^{-3}] 
# 5) Sample standard deviation of the star formation rate obtained from 200 resamplings of the WDLF [N yr^{-1} pc^{-3}] 
5.109524610960287E9	9.454431595251611E-13	9.625821190475947E-13	1.4051496862225143E-13	1.5808673814945057E-13
5.109524610960287E9	7.713026181285776E-13	7.667237613036282E-13	9.608352985316682E-14	1.0960471876954235E-13
5.2539934630993595E9	7.713026181285776E-13	7.667237613036282E-13	9.608352985316682E-14	1.0960471876954235E-13
5.2539934630993595E9	5.774179962295123E-13	5.907021291377823E-13	1.069276290394886E-13	1.2037339499190868E-13
5.398462315238432E9	5.774179962295123E-13	5.907021291377823E-13	1.069276290394886E-13	1.2037339499190868E-13
5.398462315238432E9	5.050987839788634E-13	5.07068291435292E-13	7.427646143000169E-14	7.795093119992929E-14
5.542931167377504E9	5.050987839788634E-13	5.07068291435292E-13	7.427646143000169E-14	7.795093119992929E-14
5.542931167377505E9	4.615086524745182E-13	4.668825005424426E-13	6.413844954005886E-14	6.906222487013183E-14
5.687400019516578E9	4.615086524745182E-13	4.668825005424426E-13	6.413844954005886E-14	6.906222487013183E-14
5.687400019516578E9	4.694390492651634E-13	4.677572348552039E-13	5.417661287036163E-14	5.862175579967655E-14
5.83186887165565E9	4.694390492651634E-13	4.677572348552039E-13	5.417661287036163E-14	5.862175579967655E-14
5.83186887165565E9	4.741076780299947E-13	4.712778019395902E-13	5.491790306202688E-14	5.196833048442678E-14
5.976337723794723E9	4.741076780299947E-13	4.712778019395902E-13	5.491790306202688E-14	5.196833048442678E-14
5.976337723794723E9	5.007222934894084E-13	4.971417700248837E-13	5.1886736866704053E-14	4.724314609146365E-14
6.120806575933795E9	5.007222934894084E-13	4.971417700248837E-13	5.1886736866704053E-14	4.724314609146365E-14
6.120806575933795E9	5.327155817164142E-13	5.319472076367737E-13	4.60354209180086E-14	4.4956300382302715E-14
6.265275428072867E9	5.327155817164142E-13	5.319472076367737E-13	4.60354209180086E-14	4.4956300382302715E-14
6.265275428072867E9	5.555644377701341E-13	5.553206007015421E-13	4.268278718747714E-14	4.715211198244967E-14
6.40974428021194E9	5.555644377701341E-13	5.553206007015421E-13	4.268278718747714E-14	4.715211198244967E-14
6.40974428021194E9	5.782711007089325E-13	5.789946430287407E-13	4.612612061511041E-14	4.889776692634863E-14
6.554213132351012E9	5.782711007089325E-13	5.789946430287407E-13	4.612612061511041E-14	4.889776692634863E-14
6.554213132351012E9	6.07262937851738E-13	6.11611293294817E-13	4.250745587225553E-14	4.7394153754470524E-14
6.698681984490085E9	6.07262937851738E-13	6.11611293294817E-13	4.250745587225553E-14	4.7394153754470524E-14
6.698681984490085E9	6.672162822241035E-13	6.663154186389852E-13	4.172937544013981E-14	4.931166951165308E-14
6.843150836629157E9	6.672162822241035E-13	6.663154186389852E-13	4.172937544013981E-14	4.931166951165308E-14
6.843150836629157E9	7.23125118812229E-13	7.27574034006806E-13	5.124283733340222E-14	5.424028273000947E-14
6.9876196887682295E9	7.23125118812229E-13	7.27574034006806E-13	5.124283733340222E-14	5.424028273000947E-14
6.9876196887682295E9	7.712026546882744E-13	7.736217265755241E-13	5.724629730213642E-14	5.991881439423185E-14
7.132088540907302E9	7.712026546882744E-13	7.736217265755241E-13	5.724629730213642E-14	5.991881439423185E-14
7.132088540907303E9	7.99657757545591E-13	8.004601755734475E-13	5.03839429487514E-14	5.837798336538672E-14
7.276557393046375E9	7.99657757545591E-13	8.004601755734475E-13	5.03839429487514E-14	5.837798336538672E-14
7.276557393046375E9	8.303068519191492E-13	8.271657013850242E-13	5.5586456677815184E-14	5.3461901809787295E-14
7.421026245185448E9	8.303068519191492E-13	8.271657013850242E-13	5.5586456677815184E-14	5.3461901809787295E-14
7.421026245185448E9	8.552683843261744E-13	8.571950657967897E-13	5.172864532554388E-14	5.1252131564261904E-14
7.56549509732452E9	8.552683843261744E-13	8.571950657967897E-13	5.172864532554388E-14	5.1252131564261904E-14
7.56549509732452E9	9.369423639715713E-13	9.371029343133164E-13	6.437870126319717E-14	6.57779609592695E-14
7.709963949463593E9	9.369423639715713E-13	9.371029343133164E-13	6.437870126319717E-14	6.57779609592695E-14
7.709963949463593E9	9.635585515241352E-13	9.65483010380297E-13	6.727217028877282E-14	6.840164946671547E-14
7.854432801602665E9	9.635585515241352E-13	9.65483010380297E-13	6.727217028877282E-14	6.840164946671547E-14
7.854432801602665E9	1.0015000981300481E-12	1.0032855622676973E-12	6.498976887247057E-14	6.585804692452434E-14
7.998901653741737E9	1.0015000981300481E-12	1.0032855622676973E-12	6.498976887247057E-14	6.585804692452434E-14
7.998901653741737E9	1.035728143874981E-12	1.0367559675344973E-12	6.149600207316572E-14	6.823056053347548E-14
8.14337050588081E9	1.035728143874981E-12	1.0367559675344973E-12	6.149600207316572E-14	6.823056053347548E-14
8.14337050588081E9	1.0329726440536091E-12	1.0386742464382759E-12	6.448133618849535E-14	6.749647528936652E-14
8.287839358019882E9	1.0329726440536091E-12	1.0386742464382759E-12	6.448133618849535E-14	6.749647528936652E-14
8.287839358019882E9	1.029037098587704E-12	1.028624451240856E-12	6.738645914059274E-14	6.925187619032114E-14
8.432308210158955E9	1.029037098587704E-12	1.028624451240856E-12	6.738645914059274E-14	6.925187619032114E-14
8.432308210158955E9	1.0388983510273286E-12	1.043240147047264E-12	6.629107041945803E-14	7.327283086633796E-14
8.576777062298027E9	1.0388983510273286E-12	1.043240147047264E-12	6.629107041945803E-14	7.327283086633796E-14
8.576777062298029E9	1.060337364786057E-12	1.0617144099653308E-12	6.770931309119792E-14	7.334844848788028E-14
8.721245914437101E9	1.060337364786057E-12	1.0617144099653308E-12	6.770931309119792E-14	7.334844848788028E-14
8.721245914437101E9	1.0771348006241577E-12	1.0727479017938468E-12	6.77482934661154E-14	7.72289233466802E-14
8.865714766576174E9	1.0771348006241577E-12	1.0727479017938468E-12	6.77482934661154E-14	7.72289233466802E-14
8.865714766576174E9	1.0799135023720208E-12	1.0848577895392064E-12	6.952177996700018E-14	8.482837860589026E-14
9.010183618715246E9	1.0799135023720208E-12	1.0848577895392064E-12	6.952177996700018E-14	8.482837860589026E-14
9.010183618715246E9	1.0848040131114511E-12	1.089604426650348E-12	8.266716796778011E-14	8.755331665479481E-14
9.154652470854319E9	1.0848040131114511E-12	1.089604426650348E-12	8.266716796778011E-14	8.755331665479481E-14
9.154652470854319E9	9.856584949272107E-13	9.850490648860566E-13	6.835003793417144E-14	7.149320373345796E-14
9.299121322993391E9	9.856584949272107E-13	9.850490648860566E-13	6.835003793417144E-14	7.149320373345796E-14
9.299121322993391E9	9.449678452927435E-13	9.390899516348306E-13	8.17788172791968E-14	9.12815686936231E-14
9.443590175132463E9	9.449678452927435E-13	9.390899516348306E-13	8.17788172791968E-14	9.12815686936231E-14
9.443590175132463E9	8.774772358374761E-13	8.751947192138509E-13	8.004607933518454E-14	9.444802529677693E-14
9.588059027271536E9	8.774772358374761E-13	8.751947192138509E-13	8.004607933518454E-14	9.444802529677693E-14
9.588059027271536E9	7.816913349251164E-13	7.84614398192246E-13	8.548098843347285E-14	8.127263844508197E-14
9.732527879410608E9	7.816913349251164E-13	7.84614398192246E-13	8.548098843347285E-14	8.127263844508197E-14
9.732527879410608E9	6.962334354876365E-13	6.970528212794924E-13	8.642302755596312E-14	8.945954996202124E-14
9.87699673154968E9	6.962334354876365E-13	6.970528212794924E-13	8.642302755596312E-14	8.945954996202124E-14
9.87699673154968E9	6.953895467266824E-13	6.89482433820221E-13	9.205633470679534E-14	8.835947362840453E-14
1.0021465583688753E10	6.953895467266824E-13	6.89482433820221E-13	9.205633470679534E-14	8.835947362840453E-14
1.0021465583688753E10	7.655083164581633E-13	7.656910587343357E-13	8.648535596987756E-14	9.335349562129627E-14
1.0165934435827826E10	7.655083164581633E-13	7.656910587343357E-13	8.648535596987756E-14	9.335349562129627E-14
1.0165934435827826E10	7.562780154728166E-13	7.629642902705347E-13	1.1586004223075944E-13	1.0969269084142608E-13
1.0310403287966898E10	7.562780154728166E-13	7.629642902705347E-13	1.1586004223075944E-13	1.0969269084142608E-13
1.0310403287966898E10	6.922607018872151E-13	6.937558708931812E-13	8.27694412194966E-14	8.686470992767126E-14
1.045487214010597E10	6.922607018872151E-13	6.937558708931812E-13	8.27694412194966E-14	8.686470992767126E-14
1.045487214010597E10	5.888351329967623E-13	6.02494291436495E-13	9.917780808849779E-14	1.1141764227278727E-13
1.0599340992245043E10	5.888351329967623E-13	6.02494291436495E-13	9.917780808849779E-14	1.1141764227278727E-13
1.0599340992245043E10	4.798290671043093E-13	4.829781323142934E-13	8.087668280855505E-14	8.521945525358576E-14
1.0743809844384115E10	4.798290671043093E-13	4.829781323142934E-13	8.087668280855505E-14	8.521945525358576E-14
1.0743809844384115E10	3.3674178354613227E-13	3.3644742265630245E-13	8.891047780011738E-14	8.426054491860807E-14
1.0888278696523188E10	3.3674178354613227E-13	3.3644742265630245E-13	8.891047780011738E-14	8.426054491860807E-14
1.088827869652319E10	2.135715649470571E-13	2.190700420547087E-13	6.059178797942912E-14	5.950293490982217E-14
1.1032747548662262E10	2.135715649470571E-13	2.190700420547087E-13	6.059178797942912E-14	5.950293490982217E-14
1.1032747548662262E10	1.155662886350925E-13	1.206449355565034E-13	4.6118123610359296E-14	4.52554732383065E-14
1.1177216400801334E10	1.155662886350925E-13	1.206449355565034E-13	4.6118123610359296E-14	4.52554732383065E-14
1.1177216400801334E10	6.616090325334972E-14	7.024392054350362E-14	3.084252844575775E-14	3.0788624789130256E-14
1.1321685252940407E10	6.616090325334972E-14	7.024392054350362E-14	3.084252844575775E-14	3.0788624789130256E-14
1.1321685252940407E10	4.170731956413404E-14	4.942449105690104E-14	2.8017270053043483E-14	2.9811485437066257E-14
1.146615410507948E10	4.170731956413404E-14	4.942449105690104E-14	2.8017270053043483E-14	2.9811485437066257E-14
1.146615410507948E10	1.9342515734715668E-14	2.4193466647377468E-14	1.2858587129540276E-14	1.5663519967761233E-14
1.1610622957218552E10	1.9342515734715668E-14	2.4193466647377468E-14	1.2858587129540276E-14	1.5663519967761233E-14
1.1610622957218552E10	1.0535926887606916E-14	1.3019315680607487E-14	7.760519205305316E-15	9.70248715028882E-15
1.1755091809357624E10	1.0535926887606916E-14	1.3019315680607487E-14	7.760519205305316E-15	9.70248715028882E-15
1.1755091809357624E10	7.102319593717526E-15	9.781473794454563E-15	5.248227134912971E-15	8.909811711671102E-15
1.1899560661496696E10	7.102319593717526E-15	9.781473794454563E-15	5.248227134912971E-15	8.909811711671102E-15
1.1899560661496696E10	5.830619055060757E-15	8.876798561073714E-15	5.471652873730015E-15	1.275331046602569E-14
1.2044029513635769E10	5.830619055060757E-15	8.876798561073714E-15	5.471652873730015E-15	1.275331046602569E-14
1.2044029513635769E10	3.117622288190884E-15	4.432768629019984E-15	2.7396711023872327E-15	4.989891971100228E-15
1.2188498365774841E10	3.117622288190884E-15	4.432768629019984E-15	2.7396711023872327E-15	4.989891971100228E-15
1.2188498365774841E10	2.214565523014E-15	3.137483304979866E-15	2.059148037551498E-15	3.1303682640189855E-15
1.2332967217913914E10	2.214565523014E-15	3.137483304979866E-15	2.059148037551498E-15	3.1303682640189855E-15
1.2332967217913914E10	2.937506449429651E-15	4.199621116222343E-15	2.8190976976675028E-15	4.7623802035466735E-15
1.2477436070052986E10	2.937506449429651E-15	4.199621116222343E-15	2.8190976976675028E-15	4.7623802035466735E-15
1.2477436070052986E10	4.858369227213853E-15	7.066958932784974E-15	4.494015275473446E-15	7.376328625239736E-15
1.2621904922192059E10	4.858369227213853E-15	7.066958932784974E-15	4.494015275473446E-15	7.376328625239736E-15
1.2621904922192059E10	8.489187814080673E-15	1.5340922027715434E-14	8.72367981380516E-15	1.8198921531570538E-14
1.2766373774331131E10	8.489187814080673E-15	1.5340922027715434E-14	8.72367981380516E-15	1.8198921531570538E-14
1.2766373774331131E10	1.0902869183654004E-14	1.80559607792629E-14	1.0819198964869989E-14	1.8806552960545775E-14
1.2910842626470203E10	1.0902869183654004E-14	1.80559607792629E-14	1.0819198964869989E-14	1.8806552960545775E-14
1.2910842626470203E10	1.1829186108837202E-14	1.8645041700892165E-14	1.1718448837535415E-14	1.9924014795609795E-14
1.3055311478609276E10	1.1829186108837202E-14	1.8645041700892165E-14	1.1718448837535415E-14	1.9924014795609795E-14
1.3055311478609276E10	1.3342177535046514E-14	1.8112161415313223E-14	1.1330144526751449E-14	1.650588775121709E-14
1.3199780330748348E10	1.3342177535046514E-14	1.8112161415313223E-14	1.1330144526751449E-14	1.650588775121709E-14
1.3199780330748348E10	2.4970433029234892E-14	3.4779474357990794E-14	2.1716549562854172E-14	3.302584146306258E-14
1.334424918288742E10	2.4970433029234892E-14	3.4779474357990794E-14	2.1716549562854172E-14	3.302584146306258E-14
1.334424918288742E10	2.242304750893747E-14	3.00504080983071E-14	1.8597634826391402E-14	2.630031909227505E-14
1.3488718035026493E10	2.242304750893747E-14	3.00504080983071E-14	1.8597634826391402E-14	2.630031909227505E-14
1.3488718035026493E10	3.578748083467309E-14	4.2139743436234514E-14	2.5496591048569746E-14	2.897903687829036E-14
1.3633186887165565E10	3.578748083467309E-14	4.2139743436234514E-14	2.5496591048569746E-14	2.897903687829036E-14
1.3633186887165565E10	4.8177431553712846E-14	4.9048838721057336E-14	2.6618753661239273E-14	2.5150629631684272E-14
1.3777655739304638E10	4.8177431553712846E-14	4.9048838721057336E-14	2.6618753661239273E-14	2.5150629631684272E-14
1.3777655739304638E10	7.873142106795336E-14	8.315808301294011E-14	4.453053733047274E-14	4.279179922518032E-14
1.392212459144371E10	7.873142106795336E-14	8.315808301294011E-14	4.453053733047274E-14	4.279179922518032E-14
1.392212459144371E10	7.962245229461984E-14	8.662006929869431E-14	5.013182632283538E-14	4.817634162681775E-14
1.4066593443582783E10	7.962245229461984E-14	8.662006929869431E-14	5.013182632283538E-14	4.817634162681775E-14
1.4066593443582785E10	1.27225310907024E-13	1.278070666877254E-13	7.315077249991052E-14	6.547742005838564E-14
1.4211062295721857E10	1.27225310907024E-13	1.278070666877254E-13	7.315077249991052E-14	6.547742005838564E-14
1.4211062295721857E10	8.604035994959347E-14	8.745125256543959E-14	5.339285617231076E-14	4.728664497597127E-14
1.435553114786093E10	8.604035994959347E-14	8.745125256543959E-14	5.339285617231076E-14	4.728664497597127E-14
1.435553114786093E10	1.9515164766288617E-13	2.046907836370654E-13	1.5125856273881173E-13	1.3591911656115846E-13
1.4500000000000002E10	1.9515164766288617E-13	2.046907836370654E-13	1.5125856273881173E-13	1.3591911656115846E-13
1.4500000000000002E10	0	0	0	0
